"","time_id","seconds_in_bucket","bid_price1","ask_price1","bid_price2","ask_price2","bid_size1","ask_size1","bid_size2","ask_size2","stock_id"
"685",11,584,1.0014106,1.0016457,1.0011754,1.0018023,242,390,200,400,100
"686",11,588,1.0014106,1.0018023,1.0011754,1.0018808,246,500,200,1000,100
"687",11,593,1.0014106,1.0018023,1.0011754,1.0018808,246,495,200,1000,100
"688",11,594,1.0014106,1.0018023,1.0011754,1.0018808,246,795,200,1000,100
"689",16,0,1.0012484,1.0018996,1.0011398,1.0021167,500,201,100,120,100
"690",16,2,1.0016825,1.0021167,1.0014654,1.0022253,360,100,20,100,100
"691",16,3,1.0016825,1.0021167,1.0014654,1.0023338,200,200,20,1,100
"692",16,4,1.0016825,1.0021167,1.0015739,1.0023338,100,200,100,1,100
"693",16,5,1.0024424,1.0026594,1.0023338,1.0027679,200,166,100,134,100
"694",16,6,1.0026594,1.0030936,1.0025508,1.0032022,200,200,100,100,100
"695",16,7,1.0026594,1.0030936,1.0025508,1.0033107,300,200,100,100,100
"696",16,8,1.0026594,1.0030936,1.0025508,1.0033107,300,200,100,100,100
"697",16,9,1.0027679,1.0030936,1.0026594,1.0033107,400,200,100,100,100
"698",16,10,1.0027679,1.0030936,1.0025508,1.0033107,300,200,100,20,100
"699",16,12,1.0028765,1.0030936,1.0027679,1.0033107,100,200,200,20,100
"700",16,13,1.0028765,1.0030936,1.0027679,1.0033107,200,200,100,20,100
"701",16,16,1.0029851,1.0030936,1.0028765,1.0032022,5,200,180,200,100
"702",16,18,1.0028765,1.0030936,1.0025508,1.0032022,180,200,100,200,100
"703",16,19,1.0025508,1.0028765,1.0024424,1.0029851,100,400,100,400,100
"704",16,21,1.0021167,1.0026594,1.0018996,1.0027679,20,400,100,253,100
"705",16,22,1.0020082,1.0026594,1.0018996,1.0027679,21,400,100,200,100
"706",16,25,1.0013568,1.0016825,1.0012484,1.001791,100,200,300,100,100
"707",16,26,1.0014654,1.0016825,1.0013568,1.001791,100,100,100,100,100
"708",16,27,1.0014654,1.0016825,1.0013568,1.001791,100,100,100,100,100
"709",16,28,1.0012484,1.0015739,1.0010312,1.0016825,100,221,21,501,100
"710",16,29,1.0012484,1.0014654,1.0010312,1.0015739,100,200,21,21,100
"711",16,30,1.0011398,1.0014654,1.0008141,1.0015739,200,400,21,21,100
"712",16,31,1.0008141,1.0014654,1.0007056,1.0015739,221,200,1,21,100
"713",16,32,1.0010312,1.0015739,1.0008141,1.0016825,221,100,221,601,100
"714",16,33,1.0013568,1.0015739,1.0012484,1.0016825,100,300,100,601,100
"715",16,34,1.0013568,1.0015739,1.0012484,1.0016825,100,200,100,201,100
"716",16,35,1.0014654,1.0016825,1.0012484,1.001791,100,101,100,121,100
"717",16,38,1.0012484,1.0015739,1.0010312,1.0016825,100,100,221,101,100
"718",16,39,1.0012484,1.0015739,1.0010312,1.0016825,100,100,200,101,100
"719",16,43,1.0010312,1.0014654,1.0008141,1.0015739,200,300,221,100,100
"720",16,44,1.0012484,1.0014654,1.0010312,1.0015739,100,300,200,100,100
"721",16,45,1.0008141,1.0013568,1.0007056,1.0014654,400,601,22,100,100
"722",16,46,1.0009227,1.0012484,1.0008141,1.0013568,100,200,300,1,100
"723",16,49,1.0007056,1.0012484,1.000597,1.0013568,1,200,100,1,100
"724",16,50,1.0004885,1.0013568,1.0003799,1.0014654,300,101,21,100,100
"725",16,51,1.0002713,1.000597,1.0001628,1.0009227,1200,100,21,21,100
"726",16,52,1.0004885,1.0009227,1.0003799,1.0013568,2,21,100,101,100
"727",16,53,1.0002713,1.0004885,1.0000542,1.000597,1200,100,100,200,100
"728",16,54,1.0002713,1.0004885,1.0000542,1.000597,1200,100,100,300,100
"729",16,55,1.0003799,1.0004885,1.0002713,1.000597,54,100,1200,200,100
"730",16,56,0.9999457,1.0003799,0.99983716,1.0004885,300,21,500,200,100
"731",16,57,0.9999457,1.0003799,0.99983716,1.0004885,133,121,400,200,100
"732",16,58,0.9999457,1.0003799,0.99983716,1.0004885,33,121,400,200,100
"733",16,59,1.0000542,1.0003799,0.9999457,1.0004885,250,100,63,100,100
"734",16,60,0.9999457,1.0003799,0.99983716,1.0004885,63,200,400,100,100
"735",16,61,0.9999457,1.0002713,0.99983716,1.0003799,30,100,400,200,100
"736",16,62,0.9999457,1.0002713,0.99983716,1.0003799,30,200,400,200,100
"737",16,64,0.9999457,1.0002713,0.99983716,1.0003799,30,200,100,200,100
"738",16,70,0.9999457,1.0002713,0.99983716,1.0003799,30,198,100,200,100
"739",16,71,1.0002713,1.0007056,1.0001628,1.0009227,49,21,600,21,100
"740",16,72,1.0002713,1.0007056,1.0001628,1.0009227,49,21,600,121,100
"741",16,73,1.0002713,1.0007056,1.0001628,1.0009227,49,21,610,221,100
"742",16,74,1.0001628,1.0007056,1.0000542,1.0009227,610,21,100,221,100
"743",16,75,1.0000542,1.0004885,0.9999457,1.000597,200,300,21,100,100
"744",16,77,1.0000542,1.0004885,0.9999457,1.0007056,200,300,21,21,100
"745",16,78,1.0002713,1.0004885,1.0001628,1.000597,50,100,24,21,100
"746",16,79,1.0002713,1.0004885,1.0001628,1.000597,50,100,30,21,100
"747",16,81,1.0002713,1.0004885,1.0001628,1.000597,50,100,21,21,100
"748",16,82,1.0002713,1.0004885,1.0001628,1.000597,150,100,21,21,100
"749",16,83,1.0002713,1.0004885,1.0001628,1.000597,150,100,21,21,100
"750",16,84,1.0002713,1.0004885,1.0001628,1.000597,225,100,21,21,100
"751",16,85,1.0003799,1.0009227,1.0002713,1.0013568,525,21,21,100,100
"752",16,87,1.0008141,1.0013568,1.0007056,1.0014654,325,300,21,21,100
"753",16,88,1.0008141,1.0013568,1.0007056,1.0014654,525,200,21,21,100
"754",16,89,1.0008141,1.0013568,1.0007056,1.0014654,525,100,21,21,100
"755",16,91,1.0008141,1.0014654,1.0007056,1.0015739,325,21,21,100,100
"756",16,96,1.0012484,1.0018996,1.0011398,1.0020082,690,100,100,21,100
"757",16,97,1.0012484,1.0020082,1.0011398,1.0021167,325,153,100,100,100
"758",16,98,1.0012484,1.0021167,1.0011398,1.0022253,325,121,100,21,100
"759",16,103,1.0012484,1.0018996,1.0011398,1.0021167,325,100,100,121,100
"760",16,104,1.0014654,1.0022253,1.0013568,1.0023338,725,21,200,222,100
"761",16,105,1.0014654,1.0023338,1.0013568,1.0025508,725,122,200,201,100
"762",16,106,1.0014654,1.0023338,1.0013568,1.0025508,525,222,200,201,100
"763",16,107,1.0014654,1.0023338,1.0013568,1.0025508,525,222,200,101,100
"764",16,111,1.0014654,1.0023338,1.0013568,1.0025508,625,222,200,101,100
"765",16,115,1.0015739,1.0021167,1.0014654,1.0023338,200,200,100,222,100
"766",16,116,1.0015739,1.0021167,1.0014654,1.0023338,200,100,100,122,100
"767",16,117,1.0015739,1.0021167,1.0014654,1.0022253,210,100,100,21,100
"768",16,118,1.0022253,1.0025508,1.0021167,1.0027679,300,1,21,100,100
"769",16,124,1.0018996,1.0022253,1.001791,1.0024424,21,100,21,1100,100
"770",16,125,1.0018996,1.0023338,1.001791,1.0024424,121,200,21,1000,100
"771",16,128,1.0018996,1.0023338,1.001791,1.0024424,100,300,21,1000,100
"772",16,131,1.0018996,1.0023338,1.001791,1.0024424,200,300,21,1000,100
"773",16,132,1.0012484,1.0013568,1.0011398,1.0014654,3,100,100,1,100
"774",16,133,1.0011398,1.0013568,1.0010312,1.0014654,100,100,21,1,100
"775",16,134,1.0009227,1.0012484,1.0008141,1.0013568,300,100,100,100,100
"776",16,135,1.0008141,1.0011398,1.0007056,1.0012484,121,200,1,200,100
"777",16,136,1.0008141,1.0011398,1.0007056,1.0012484,100,500,22,200,100
"778",16,140,1.0008141,1.0011398,1.0007056,1.0012484,100,500,22,400,100
"779",16,143,1.0008141,1.0011398,1.0007056,1.0012484,100,601,22,400,100
"780",16,144,1.0008141,1.0010312,1.0007056,1.0011398,199,200,22,201,100
"781",16,145,1.0008141,1.0011398,1.0007056,1.0012484,199,201,22,400,100
"782",16,146,1.0007056,1.0010312,1.000597,1.0011398,22,300,21,201,100
"783",16,147,1.0008141,1.0010312,1.0007056,1.0011398,200,100,22,200,100
"784",16,148,1.0009227,1.0012484,1.0008141,1.0013568,100,400,200,200,100
"785",16,150,1.0009227,1.0012484,1.0008141,1.0013568,200,400,200,200,100
"786",16,151,1.0009227,1.0012484,1.0007056,1.0013568,200,400,22,100,100
"787",16,152,1.0009227,1.0012484,1.0007056,1.0013568,200,400,22,200,100
"788",16,153,1.0007056,1.0010312,1.0004885,1.0012484,101,100,308,400,100
"789",16,154,1.0007056,1.0010312,1.0004885,1.0012484,1,100,308,300,100
"790",16,155,1.0007056,1.0010312,1.0004885,1.0012484,101,100,308,300,100
"791",16,156,1.0007056,1.0010312,1.0004885,1.0012484,1,100,308,300,100
"792",16,157,1.0007056,1.0010312,1.0004885,1.0011398,1,100,308,100,100
"793",16,158,1.0007056,1.0010312,1.0004885,1.0011398,101,100,308,100,100
"794",16,159,1.0007056,1.0010312,1.0004885,1.0011398,101,100,200,100,100
"795",16,160,1.0007056,1.0010312,1.0004885,1.0011398,101,100,100,100,100
"796",16,161,1.0007056,1.0010312,1.0004885,1.0011398,101,100,100,100,100
"797",16,162,1.0008141,1.0010312,1.0007056,1.0011398,200,100,101,100,100
"798",16,163,1.0007056,1.0011398,1.0004885,1.0012484,101,201,100,300,100
"799",16,164,1.0007056,1.0011398,1.000597,1.0012484,101,201,5,300,100
"800",16,165,1.0008141,1.0011398,1.0007056,1.0012484,200,201,101,300,100
"801",16,166,1.0010312,1.0012484,1.0009227,1.0013568,200,300,17,200,100
"802",16,167,1.0010312,1.0012484,1.0007056,1.0013568,200,300,101,200,100
"803",16,168,1.0010312,1.0012484,1.0007056,1.0013568,100,400,101,200,100
"804",16,169,1.0009227,1.0012484,1.0007056,1.0013568,21,100,301,200,100
"805",16,170,1.0007056,1.0011398,1.000597,1.0012484,101,300,16,200,100
"806",16,182,1.0007056,1.0011398,1.000597,1.0012484,101,300,13,200,100
"807",16,185,1.0007056,1.0011398,1.000597,1.0012484,101,300,13,100,100
"808",16,186,1.0008141,1.0011398,1.0007056,1.0012484,200,100,101,100,100
"809",16,187,1.0008141,1.0012484,1.0007056,1.0013568,200,100,101,300,100
"810",16,188,1.0010312,1.0012484,1.0009227,1.0013568,100,100,100,300,100
"811",16,189,1.0010312,1.0012484,1.0009227,1.0013568,100,100,100,300,100
"812",16,190,1.0011398,1.0013568,1.0009227,1.0014654,100,161,21,1,100
"813",16,191,1.0009227,1.0013568,1.0007056,1.0014654,121,20,101,1,100
"814",16,192,1.0010312,1.0013568,1.0009227,1.0014654,500,20,221,22,100
"815",16,193,1.0008141,1.0011398,1.0007056,1.0012484,100,10,101,21,100
"816",16,194,1.0008141,1.0011398,1.0007056,1.0012484,100,110,101,21,100
"817",16,195,1.0010312,1.0014654,1.0009227,1.0015739,200,22,400,21,100
"818",16,196,1.0010312,1.0013568,1.0008141,1.0014654,200,100,100,22,100
"819",16,197,1.0011398,1.0014654,1.0010312,1.0015739,300,22,100,21,100
"820",16,198,1.0015739,1.0020082,1.0014654,1.0021167,200,200,21,21,100
"821",16,199,1.0015739,1.0021167,1.0014654,1.0022253,200,221,21,200,100
"822",16,200,1.0012484,1.0018996,1.0011398,1.0021167,221,500,21,221,100
"823",16,201,1.0013568,1.0018996,1.0012484,1.0021167,200,300,221,221,100
"824",16,202,1.0013568,1.0018996,1.0012484,1.0021167,100,200,221,221,100
"825",16,203,1.0013568,1.0018996,1.0012484,1.0021167,100,400,100,221,100
"826",16,204,1.0013568,1.0018996,1.0012484,1.0021167,100,300,100,221,100
"827",16,205,1.0013568,1.0018996,1.0012484,1.0021167,200,300,100,221,100
"828",16,206,1.0014654,1.0018996,1.0012484,1.0021167,100,400,100,221,100
"829",16,207,1.0014654,1.0018996,1.0012484,1.0021167,200,700,100,221,100
"830",16,208,1.0014654,1.0018996,1.0012484,1.0021167,194,500,100,221,100
"831",16,209,1.0014654,1.0018996,1.0013568,1.0021167,194,500,4,221,100
"832",16,210,1.0014654,1.0018996,1.0013568,1.0021167,194,500,21,221,100
"833",16,213,1.0011398,1.0014654,1.0009227,1.0016825,100,200,21,221,100
"834",16,214,1.0009227,1.0014654,1.0008141,1.0016825,221,200,100,21,100
"835",16,215,1.0011398,1.0014654,1.0009227,1.0016825,300,200,221,21,100
"836",16,216,1.0011398,1.0014654,1.0009227,1.0016825,100,200,221,21,100
"837",16,217,1.0011398,1.0014654,1.0009227,1.0016825,100,202,221,21,100
"838",16,218,1.0011398,1.0018996,1.0010312,1.0021167,200,100,421,221,100
"839",16,219,1.0014654,1.0018996,1.0011398,1.0021167,100,100,200,221,100
"840",16,220,1.0014654,1.001791,1.0011398,1.0021167,100,300,200,221,100
"841",16,221,1.0014654,1.001791,1.0011398,1.0021167,300,100,300,221,100
"842",16,222,1.0014654,1.001791,1.0011398,1.0021167,100,100,300,221,100
"843",16,223,1.0011398,1.001791,1.0010312,1.0021167,300,100,221,221,100
"844",16,224,1.0010312,1.0014654,1.0009227,1.0015739,100,100,100,300,100
"845",16,225,1.0009227,1.0014654,1.0008141,1.0015739,321,100,100,300,100
"846",16,226,1.0009227,1.0014654,1.0008141,1.0015739,521,100,100,300,100
"847",16,227,1.0009227,1.0014654,1.0008141,1.0021167,300,100,100,221,100
"848",16,228,1.0009227,1.0013568,1.0008141,1.0014654,200,300,100,100,100
"849",16,229,1.0010312,1.0013568,1.0009227,1.0018996,200,200,100,100,100
"850",16,230,1.0010312,1.0012484,1.0009227,1.0013568,200,200,100,200,100
"851",16,231,1.0010312,1.0012484,1.0009227,1.0013568,100,300,100,100,100
"852",16,234,1.0009227,1.0011398,1.0008141,1.0012484,200,200,100,100,100
"853",16,235,1.0009227,1.0011398,1.0008141,1.0012484,100,200,100,100,100
"854",16,236,1.0009227,1.0012484,1.0008141,1.0013568,100,100,100,100,100
"855",16,238,1.0010312,1.0013568,1.0009227,1.0014654,200,100,100,21,100
"856",16,239,1.0011398,1.0016825,1.0010312,1.001791,200,200,100,100,100
"857",16,240,1.0011398,1.0016825,1.0010312,1.0021167,200,200,100,242,100
"858",16,246,1.0009227,1.0013568,1.0008141,1.0016825,300,101,100,21,100
"859",16,247,1.0011398,1.0013568,1.0009227,1.0016825,200,101,300,21,100
"860",16,248,1.0011398,1.0013568,1.0009227,1.0016825,200,101,300,21,100
"861",16,249,1.0011398,1.0013568,1.0009227,1.0016825,100,101,300,21,100
"862",16,250,1.0011398,1.0013568,1.0009227,1.0015739,100,101,300,21,100
"863",16,251,1.0011398,1.0013568,1.0009227,1.0015739,200,101,300,21,100
"864",16,252,1.0011398,1.0016825,1.0009227,1.0020082,100,21,300,100,100
"865",16,253,1.0011398,1.0016825,1.0009227,1.0020082,100,21,300,100,100
"866",16,254,1.0011398,1.0013568,1.0009227,1.0014654,200,100,300,21,100
"867",16,255,1.0011398,1.0016825,1.0009227,1.0021167,100,21,300,342,100
"868",16,256,1.0011398,1.0016825,1.0009227,1.0021167,200,21,300,342,100
"869",16,257,1.0009227,1.0013568,1.0008141,1.0014654,300,100,100,9,100
"870",16,258,1.0009227,1.0013568,1.0008141,1.0014654,100,21,100,9,100
"871",16,259,1.0009227,1.0012484,1.0008141,1.0013568,100,200,100,21,100
"872",16,262,1.0012484,1.0013568,1.0009227,1.0014654,100,100,200,9,100
"873",16,263,1.0013568,1.0016825,1.0012484,1.0021167,100,21,101,342,100
"874",16,264,1.0013568,1.0016825,1.0012484,1.0021167,100,21,22,342,100
"875",16,265,1.0012484,1.0014654,1.0011398,1.0015739,1,100,21,100,100
"876",16,266,1.0012484,1.0014654,1.0011398,1.0015739,1,100,121,21,100
"877",16,267,1.0011398,1.0013568,1.0009227,1.0014654,100,200,100,100,100
"878",16,268,1.0014654,1.0020082,1.0013568,1.0021167,200,121,21,342,100
"879",16,269,1.0014654,1.0018996,1.0013568,1.0020082,200,53,20,121,100
"880",16,270,1.0012484,1.001791,1.0011398,1.0018996,100,300,121,53,100
"881",16,271,1.0012484,1.001791,1.0011398,1.0020082,200,200,121,121,100
"882",16,272,1.0013568,1.001791,1.0012484,1.0020082,200,200,300,121,100
"883",16,273,1.0015739,1.0018996,1.0014654,1.0020082,200,100,100,21,100
"884",16,274,1.0015739,1.0018996,1.0014654,1.0020082,300,100,100,21,100
"885",16,275,1.0015739,1.001791,1.0014654,1.0018996,100,100,100,22,100
"886",16,276,1.0015739,1.001791,1.0014654,1.0018996,100,10,100,22,100
"887",16,277,1.0015739,1.001791,1.0012484,1.0018996,100,10,300,22,100
"888",16,279,1.0015739,1.0018996,1.0013568,1.0020082,200,22,21,21,100
"889",16,280,1.0015739,1.0018996,1.0014654,1.0020082,200,22,21,21,100
"890",16,281,1.0016825,1.0018996,1.0015739,1.0020082,200,1,200,21,100
"891",16,282,1.0015739,1.0018996,1.0013568,1.0020082,200,201,21,21,100
"892",16,283,1.0015739,1.0018996,1.0014654,1.0020082,200,301,21,21,100
"893",16,287,1.0015739,1.0018996,1.0013568,1.0020082,200,301,21,21,100
"894",16,288,1.0015739,1.0018996,1.0013568,1.0020082,200,422,21,21,100
"895",16,292,1.0012484,1.0015739,1.0008141,1.0016825,100,200,201,200,100
"896",16,293,1.0011398,1.0015739,1.0008141,1.0018996,200,200,101,422,100
"897",16,294,1.0012484,1.0015739,1.0011398,1.0016825,15,100,100,21,100
"898",16,295,1.0013568,1.001791,1.0012484,1.0018996,100,121,15,322,100
"899",16,296,1.0012484,1.0016825,1.0011398,1.001791,21,200,400,21,100
"900",16,297,1.0012484,1.0015739,1.0011398,1.0016825,4,300,400,200,100
"901",16,298,1.0011398,1.0015739,1.0009227,1.0016825,400,400,100,100,100
"902",16,299,1.0011398,1.0014654,1.0009227,1.0015739,300,200,100,200,100
"903",16,300,1.0011398,1.0014654,1.0008141,1.0015739,300,100,201,200,100
"904",16,301,1.0011398,1.0015739,1.0008141,1.0016825,300,200,201,100,100
"905",16,303,1.0011398,1.0015739,1.0009227,1.0016825,300,200,100,100,100
"906",16,305,1.0011398,1.0015739,1.0009227,1.0016825,300,400,100,100,100
"907",16,306,1.0011398,1.0015739,1.0009227,1.0016825,300,400,100,100,100
"908",16,309,1.0011398,1.0015739,1.0009227,1.0016825,300,300,100,100,100
"909",16,310,1.0012484,1.0015739,1.0011398,1.0016825,200,184,300,100,100
"910",16,312,1.0012484,1.0015739,1.0011398,1.0016825,300,184,300,100,100
"911",16,315,1.0012484,1.0015739,1.0011398,1.0016825,200,184,300,100,100
"912",16,317,1.0012484,1.0015739,1.0011398,1.001791,100,86,300,21,100
"913",16,318,1.0014654,1.001791,1.0013568,1.0018996,100,3,300,321,100
"914",16,319,1.0015739,1.0016825,1.0014654,1.001791,101,100,21,6,100
"915",16,320,1.0015739,1.0016825,1.0014654,1.0018996,1,100,100,321,100
"916",16,321,1.0015739,1.0016825,1.0014654,1.0018996,1,300,100,321,100
"917",16,322,1.0014654,1.0016825,1.0013568,1.001791,1,300,100,21,100
"918",16,323,1.0012484,1.0015739,1.0011398,1.0016825,100,100,300,200,100
"919",16,324,1.0011398,1.0015739,1.0008141,1.0016825,300,100,201,200,100
"920",16,325,1.0011398,1.0015739,1.0008141,1.0016825,300,200,201,200,100
"921",16,326,1.0011398,1.0015739,1.0008141,1.0016825,100,200,201,200,100
"922",16,328,1.0012484,1.0016825,1.0011398,1.001791,300,300,100,21,100
"923",16,329,1.0012484,1.0016825,1.0011398,1.001791,100,400,100,21,100
"924",16,330,1.0011398,1.0016825,1.0008141,1.001791,100,400,201,21,100
"925",16,332,1.0011398,1.0016825,1.0008141,1.001791,200,400,201,21,100
"926",16,333,1.0011398,1.0016825,1.0008141,1.001791,200,400,201,21,100
"927",16,334,1.0012484,1.0016825,1.0011398,1.001791,453,400,200,21,100
"928",16,335,1.0012484,1.0016825,1.0011398,1.001791,400,400,200,21,100
"929",16,336,1.0011398,1.0016825,1.0008141,1.001791,200,400,201,21,100
"930",16,337,1.0011398,1.0016825,1.0009227,1.001791,200,400,100,21,100
"931",16,338,1.0013568,1.0015739,1.0012484,1.0016825,1,100,200,400,100
"932",16,339,1.0014654,1.0016825,1.0013568,1.0018996,200,199,22,121,100
"933",16,342,1.0014654,1.0016825,1.0013568,1.0018996,200,199,4,100,100
"934",16,343,1.0015739,1.0016825,1.0014654,1.0018996,20,199,100,100,100
"935",16,344,1.0015739,1.0016825,1.0014654,1.0018996,20,28,100,100,100
"936",16,346,1.0015739,1.0016825,1.0014654,1.0020082,20,100,100,121,100
"937",16,347,1.0014654,1.0016825,1.0011398,1.001791,200,100,100,21,100
"938",16,348,1.0014654,1.0016825,1.0013568,1.0020082,340,100,21,121,100
"939",16,349,1.0014654,1.0016825,1.0013568,1.001791,240,100,21,21,100
"940",16,350,1.0014654,1.0016825,1.0010312,1.001791,240,200,100,2,100
"941",16,351,1.0014654,1.0016825,1.0010312,1.001791,240,300,100,2,100
"942",16,352,1.0014654,1.0016825,1.0010312,1.001791,240,200,100,2,100
"943",16,353,1.0011398,1.0014654,1.0010312,1.0015739,200,200,100,100,100
"944",16,354,1.0010312,1.0014654,1.0009227,1.0015739,100,200,21,100,100
"945",16,356,1.0011398,1.0015739,1.0010312,1.0016825,200,200,100,100,100
"946",16,357,1.0010312,1.0014654,1.0009227,1.0016825,100,121,11,100,100
"947",16,358,1.0009227,1.0014654,1.0008141,1.0016825,11,200,101,100,100
"948",16,359,1.0011398,1.0015739,1.0009227,1.0016825,300,101,11,100,100
"949",16,360,1.0010312,1.0014654,1.0009227,1.0015739,200,301,11,21,100
"950",16,362,1.0010312,1.0014654,1.0009227,1.0015739,100,301,11,21,100
"951",16,364,1.0010312,1.0012484,1.0009227,1.0014654,100,101,11,100,100
"952",16,365,1.0010312,1.0012484,1.0009227,1.0015739,100,201,11,21,100
"953",16,366,1.0010312,1.0012484,1.0008141,1.0013568,100,201,101,15,100
"954",16,367,1.0008141,1.0011398,1.0007056,1.0012484,101,201,22,200,100
"955",16,368,1.0008141,1.0011398,1.0007056,1.0012484,101,301,22,200,100
"956",16,369,1.0009227,1.0011398,1.0008141,1.0012484,100,301,101,200,100
"957",16,370,1.0008141,1.0011398,1.0007056,1.0012484,101,101,22,200,100
"958",16,375,1.0009227,1.0012484,1.0008141,1.0015739,300,100,101,221,100
"959",16,376,1.0009227,1.0012484,1.0008141,1.0015739,300,101,101,121,100
"960",16,377,1.0009227,1.0012484,1.0008141,1.0015739,105,101,101,121,100
"961",16,378,1.0009227,1.0012484,1.0008141,1.0015739,100,101,101,121,100
"962",16,379,1.0008141,1.0012484,1.0007056,1.0015739,101,101,22,121,100
"963",16,380,1.0008141,1.0012484,1.0007056,1.0015739,101,101,22,121,100
"964",16,382,1.0008141,1.0011398,1.0007056,1.0012484,101,200,22,101,100
"965",16,383,1.0008141,1.0011398,1.0007056,1.0012484,101,100,22,101,100
"966",16,384,1.0009227,1.0011398,1.0008141,1.0012484,100,200,101,22,100
"967",16,385,1.0007056,1.0011398,1.000597,1.0012484,222,200,21,22,100
"968",16,386,1.0007056,1.0011398,1.000597,1.0012484,122,200,21,22,100
"969",16,387,1.0008141,1.0011398,1.0007056,1.0012484,100,200,22,1,100
"970",16,388,1.0008141,1.0011398,1.0007056,1.0012484,100,200,22,6,100
"971",16,389,1.0011398,1.0012484,1.0009227,1.0014654,100,201,21,100,100
"972",16,390,1.0008141,1.0010312,1.0007056,1.0012484,100,200,22,1,100
"973",16,391,1.0008141,1.0010312,1.0007056,1.0012484,100,300,22,1,100
"974",16,392,1.0008141,1.0010312,1.0007056,1.0011398,100,300,1,17,100
"975",16,393,1.000597,1.0009227,1.0004885,1.0010312,100,300,300,200,100
"976",16,394,1.000597,1.0009227,1.0004885,1.0010312,100,100,300,200,100
"977",16,395,1.000597,1.0009227,1.0004885,1.0010312,114,100,300,200,100
"978",16,396,1.000597,1.0008141,1.0004885,1.0009227,100,100,300,100,100
"979",16,398,1.000597,1.0010312,1.0004885,1.0011398,100,200,300,17,100
"980",16,399,1.0007056,1.0010312,1.000597,1.0011398,200,200,21,17,100
"981",16,400,1.0007056,1.0010312,1.000597,1.0011398,200,300,20,17,100
"982",16,401,1.0007056,1.0010312,1.000597,1.0011398,200,100,20,17,100
"983",16,402,1.0009227,1.0012484,1.0008141,1.0014654,200,1,200,21,100
"984",16,403,1.0012484,1.0015739,1.0011398,1.0016825,200,200,21,200,100
"985",16,404,1.0012484,1.0016825,1.0011398,1.001791,200,200,21,21,100
"986",16,405,1.0012484,1.0016825,1.0011398,1.001791,300,100,21,21,100
"987",16,406,1.0012484,1.0015739,1.0011398,1.0016825,100,200,20,100,100
"988",16,407,1.0012484,1.0015739,1.0010312,1.0016825,100,200,21,100,100
"989",16,408,1.0012484,1.0015739,1.0010312,1.0016825,100,200,21,100,100
"990",16,409,1.0012484,1.0015739,1.0010312,1.0016825,100,200,21,100,100
"991",16,410,1.0012484,1.0015739,1.0010312,1.0016825,200,300,121,100,100
"992",16,411,1.0012484,1.0015739,1.0011398,1.0016825,200,300,21,100,100
"993",16,412,1.0012484,1.0015739,1.0010312,1.0016825,200,300,121,100,100
"994",16,414,1.0010312,1.0013568,1.0009227,1.0015739,100,3,21,100,100
"995",16,415,1.0010312,1.0014654,1.0009227,1.0015739,100,21,21,100,100
"996",16,416,1.0010312,1.0012484,1.000597,1.0013568,100,3,120,121,100
"997",16,417,1.0010312,1.0012484,1.000597,1.0013568,100,3,120,121,100
"998",16,418,1.0010312,1.0012484,1.000597,1.0013568,200,1703,120,121,100
"999",16,419,1.000597,1.0011398,1.0004885,1.0012484,120,100,21,1703,100
"1000",16,420,1.0008141,1.0011398,1.0007056,1.0012484,300,200,200,1703,100
"1001",16,421,1.0010312,1.0012484,1.0009227,1.0013568,200,1703,100,21,100
"1002",16,422,1.0010312,1.0012484,1.0009227,1.0013568,100,1703,100,21,100
"1003",16,423,1.0007056,1.0011398,1.000597,1.0012484,121,100,150,1703,100
"1004",16,424,1.0007056,1.0011398,1.000597,1.0012484,200,200,50,1703,100
"1005",16,426,1.000597,1.0011398,1.0004885,1.0012484,50,300,21,1803,100
"1006",16,427,1.000597,1.0011398,1.0004885,1.0012484,50,200,21,1803,100
"1007",16,428,1.0007056,1.0011398,1.000597,1.0012484,105,300,30,1803,100
"1008",16,429,1.0007056,1.0011398,1.000597,1.0012484,105,300,30,1803,100
"1009",16,431,1.0009227,1.0012484,1.0008141,1.0013568,200,1904,21,21,100
"1010",16,434,1.0008141,1.0012484,1.0007056,1.0013568,200,1900,21,21,100
"1011",16,436,1.0007056,1.0012484,1.000597,1.0013568,21,1900,21,21,100
"1012",16,437,1.0007056,1.0011398,1.0004885,1.0012484,325,453,321,2000,100
"1013",16,438,1.0008141,1.0011398,1.0007056,1.0012484,100,200,325,1900,100
"1014",16,439,1.0008141,1.0011398,1.0007056,1.0012484,100,300,25,1900,100
"1015",16,440,1.0008141,1.0011398,1.0004885,1.0012484,300,300,321,2000,100
"1016",16,441,1.0008141,1.0010312,1.0004885,1.0011398,200,100,321,300,100
"1017",16,442,1.0007056,1.0010312,1.0004885,1.0011398,200,200,321,300,100
"1018",16,443,1.0004885,1.0008141,1.0003799,1.0009227,21,100,21,100,100
"1019",16,444,1.000597,1.0009227,1.0003799,1.0010312,100,500,21,300,100
"1020",16,445,1.000597,1.0009227,1.0004885,1.0010312,100,400,21,300,100
"1021",16,446,1.0004885,1.0009227,1.0003799,1.0010312,21,400,21,200,100
"1022",16,447,1.000597,1.0010312,1.0004885,1.0011398,31,200,21,21,100
"1023",16,448,1.0007056,1.0010312,1.000597,1.0011398,200,100,31,5,100
"1024",16,449,1.0009227,1.0010312,1.000597,1.0011398,100,100,31,21,100
